product_id,product_name,category,unit_price,customer_id,customer_name,order_id,quantity,stock_qty,order_date,store_id,store_name
SKU-11,Tea,Food,117.39,CST-060,"Colon, Tran and Mcconnell",OR-0599,303,921,2026-02-11,ST-03,Chicago
SKU-11,Dumbbells,Sports,105.21,CST-352,"Hubbard, Horn and Hill",OR-2923,386,908,2026-01-30,ST-07,Washington
SKU-72,Yoga Mat,Sports,32.48,CST-446,"Henderson, Brooks and Dyer",OR-5482,130,508,2026-01-15,ST-01,New York
SKU-47,Monitor,Electronics,94.12,CST-524,Vance-Nelson,OR-4139,57,93,2026-02-02,ST-02,Los Angeles
SKU-98,Jacket,Clothing,123.42,CST-538,"Robinson, Tran and Garcia",OR-8893,60,69,2026-03-02,ST-06,Dallas
SKU-35,Lamp,Home,22.61,CST-743,Bird Inc,OR-9843,245,451,2026-01-14,ST-03,Chicago
SKU-77,Phone,Electronics,120.57,CST-376,Anderson-Kirk,OR-7999,39,289,2026-01-20,ST-04,Houston
SKU-41,Chair,Home,111.19,CST-568,"Mora, Ross and Hines",OR-9263,476,717,2026-01-14,ST-02,Los Angeles
SKU-25,Laptop,Electronics,67.55,CST-776,Ramos-Harper,OR-5818,720,836,2026-02-01,ST-06,Dallas
SKU-08,Jacket,Clothing,77.85,CST-430,Graham-Gallagher,OR-1406,405,688,2026-01-04,ST-03,Chicago
SKU-35,Jeans,Clothing,109.78,CST-604,Lucas and Sons,OR-4055,25,177,2026-02-04,ST-01,New York
SKU-40,Chair,Home,110.79,CST-123,Short Ltd,OR-5912,11,20,2026-01-15,ST-07,Washington
SKU-73,Yoga Mat,Sports,32.77,CST-427,Fernandez Group,OR-5863,194,530,2026-01-26,ST-07,Washington
SKU-83,T-Shirt,Clothing,67.92,CST-679,"Castro, Bennett and Reed",OR-4574,1,95,2026-01-28,ST-02,Los Angeles
SKU-21,Dumbbells,Sports,82.73,CST-280,Lopez Inc,OR-6188,0,172,2026-01-29,ST-05,Miami
SKU-72,Dumbbells,Sports,65.63,CST-360,"Campbell, Kelley and Saunders",OR-6989,518,715,2026-01-02,ST-07,Washington
SKU-20,Desk,Home,55.35,CST-284,Rowe-Miller,OR-1716,588,967,2026-02-27,ST-06,Dallas
SKU-51,Phone,Electronics,52.11,CST-182,"Walters, Lewis and Powell",OR-1825,223,608,2026-03-01,ST-02,Los Angeles
SKU-95,Gloves,Sports,64.09,CST-896,Fox-Fernandez,OR-0298,40,692,2026-02-16,ST-05,Miami
SKU-17,Coffee,Food,81.67,CST-638,Davis Group,OR-9943,471,825,2026-01-15,ST-01,New York
SKU-69,Pillow,Home,118.58,CST-824,"Chavez, Green and Castillo",OR-3666,693,936,2026-01-12,ST-01,New York
SKU-05,Yoga Mat,Sports,92.28,CST-527,"Price, Smith and Morton",OR-1115,3,493,2026-01-02,ST-07,Washington
SKU-45,Tablet,Electronics,79.67,CST-047,Smith Group,OR-7430,1,305,2026-01-31,ST-01,New York
SKU-32,Chair,Home,55.58,CST-889,"Moore, Scott and James",OR-9322,153,252,2026-03-10,ST-03,Chicago
SKU-20,Tea,Food,82.24,CST-680,"Berry, Rivas and Coleman",OR-9156,396,916,2026-02-20,ST-06,Dallas
SKU-87,Phone,Electronics,67.04,CST-518,Peters and Sons,OR-2450,50,845,2026-01-20,ST-03,Chicago
SKU-57,Dumbbells,Sports,29.26,CST-913,Blair-Durham,OR-2341,132,140,2026-01-28,ST-03,Chicago
SKU-34,Shoes,Clothing,53.03,CST-183,Hawkins PLC,OR-5763,50,668,2026-01-16,ST-02,Los Angeles
SKU-39,Pillow,Home,85.83,CST-488,"Fletcher, Rivera and Bowers",OR-5438,100,142,2026-03-02,ST-03,Chicago
SKU-60,Jeans,Clothing,50.6,CST-872,Gonzalez Group,OR-1868,0,554,2026-02-13,ST-02,Los Angeles
SKU-08,Chair,Home,21.33,CST-455,Smith-Davila,OR-1457,722,732,2026-01-29,ST-03,Chicago
SKU-93,Chair,Home,55.11,CST-250,Howe-Chambers,OR-2475,133,195,2026-01-05,ST-05,Miami
SKU-97,Bike,Sports,50.4,CST-699,Duarte Inc,OR-4673,118,215,2026-02-05,ST-01,New York
SKU-37,Pillow,Home,34.44,CST-377,"White, Trujillo and Acosta",OR-6618,482,633,2026-01-26,ST-07,Washington
SKU-16,Desk,Home,56.43,CST-091,Robles Ltd,OR-4787,80,114,2026-01-10,ST-02,Los Angeles
SKU-52,Tea,Food,69.64,CST-801,"Hill, Diaz and Rich",OR-7463,16,144,2026-02-03,ST-02,Los Angeles
SKU-71,Pillow,Home,18.97,CST-013,Williams-Campbell,OR-5268,123,391,2026-02-09,ST-03,Chicago
SKU-24,Pillow,Home,123.28,CST-070,Foley PLC,OR-5179,271,518,2026-02-19,ST-02,Los Angeles
SKU-33,Laptop,Electronics,110.94,CST-970,"Rollins, Gray and Romero",OR-9591,189,710,2026-02-11,ST-01,New York
SKU-15,Jeans,Clothing,60.32,CST-489,"Rivera, Jones and Campbell",OR-9329,55,766,2026-01-01,ST-06,Dallas
SKU-22,Shoes,Clothing,77.25,CST-315,Lynn Inc,OR-3629,139,178,2026-01-16,ST-06,Dallas
SKU-90,Tea,Food,87.91,CST-125,Roberts Ltd,OR-6411,63,194,2026-02-02,ST-02,Los Angeles
SKU-05,Jacket,Clothing,114.5,CST-205,Martinez-Payne,OR-7781,589,697,2026-01-12,ST-02,Los Angeles
SKU-29,Gloves,Sports,58.44,CST-278,Turner Ltd,OR-5787,180,734,2026-02-12,ST-05,Miami
SKU-39,Phone,Electronics,72.57,CST-394,Gray-Murillo,OR-7353,168,600,2026-01-17,ST-04,Houston
SKU-54,Desk,Home,72.65,CST-025,Bautista PLC,OR-2301,437,984,2026-01-17,ST-07,Washington
SKU-79,Water,Food,106.86,CST-919,Ramsey Inc,OR-6689,99,986,2026-01-27,ST-01,New York
SKU-35,Chair,Home,104.5,CST-690,Watts-Wells,OR-4579,46,115,2026-02-28,ST-06,Dallas
SKU-47,Bike,Sports,47.24,CST-400,Wright-Harris,OR-4618,708,786,2026-01-12,ST-07,Washington
SKU-63,T-Shirt,Clothing,113.53,CST-774,Mccormick-Scott,OR-0665,268,926,2026-02-04,ST-02,Los Angeles
SKU-16,Lamp,Home,95.37,CST-800,Potts-Banks,OR-3325,128,337,2026-02-17,ST-03,Chicago
SKU-46,Coffee,Food,66.64,CST-093,"Frazier, White and Sanders",OR-0893,367,531,2026-02-01,ST-04,Houston
SKU-49,Gloves,Sports,31.75,CST-357,Perry-Jones,OR-2242,388,407,2026-02-16,ST-03,Chicago
SKU-50,Phone,Electronics,87.7,CST-115,Hill PLC,OR-5298,486,791,2026-01-08,ST-03,Chicago
SKU-83,Lamp,Home,34.06,CST-954,Oconnor Group,OR-4692,335,598,2026-01-04,ST-05,Miami
SKU-72,Snacks,Food,51.86,CST-557,Martinez Group,OR-8859,129,230,2026-01-06,ST-07,Washington
SKU-32,Tablet,Electronics,25.38,CST-085,Jenkins LLC,OR-5047,150,150,2026-03-08,ST-05,Miami
SKU-60,Gloves,Sports,124.44,CST-825,Stanton-Hall,OR-4207,332,755,2026-02-26,ST-07,Washington
SKU-39,Chair,Home,112.42,CST-232,"Buckley, White and Coleman",OR-4990,10,420,2026-01-04,ST-01,New York
SKU-53,Jacket,Clothing,101.96,CST-501,"Clayton, Freeman and Johnson",OR-2879,289,766,2026-01-24,ST-07,Washington
SKU-78,Pillow,Home,26.43,CST-927,Poole LLC,OR-5256,815,884,2026-01-01,ST-02,Los Angeles
SKU-05,Tea,Food,88.73,CST-973,"Dixon, Turner and Alvarado",OR-9336,99,549,2026-01-15,ST-03,Chicago
SKU-84,Monitor,Electronics,33.4,CST-725,Miller-Peterson,OR-0140,144,845,2026-01-30,ST-01,New York
SKU-59,Desk,Home,56.83,CST-370,Gibbs-Wright,OR-2682,104,899,2026-02-24,ST-05,Miami
SKU-49,Monitor,Electronics,110.2,CST-147,"Jones, Scott and Cruz",OR-7696,100,367,2026-01-23,ST-02,Los Angeles
SKU-53,Phone,Electronics,116.96,CST-166,Carter-English,OR-6887,4,4,2026-01-15,ST-04,Houston
SKU-16,Jacket,Clothing,45.95,CST-225,Mahoney LLC,OR-9739,10,18,2026-02-03,ST-04,Houston
SKU-94,Tablet,Electronics,82.19,CST-343,Miller Ltd,OR-3406,37,235,2026-02-06,ST-03,Chicago
SKU-79,Jeans,Clothing,58.58,CST-322,"Holmes, Wilson and Castillo",OR-2295,302,392,2026-01-27,ST-06,Dallas
SKU-59,Tea,Food,35.67,CST-032,Watkins LLC,OR-9441,84,456,2026-02-11,ST-03,Chicago
SKU-30,Lamp,Home,76.77,CST-976,Lee Inc,OR-6378,53,380,2026-02-05,ST-01,New York
SKU-69,Jacket,Clothing,70.13,CST-087,White-Boyd,OR-5972,56,95,2026-02-24,ST-03,Chicago
SKU-80,Water,Food,26.87,CST-087,Galvan-Robinson,OR-5871,118,705,2026-01-26,ST-04,Houston
SKU-96,Desk,Home,104.93,CST-291,"Rowe, Rose and Maddox",OR-3467,326,339,2026-02-13,ST-04,Houston
SKU-35,Gloves,Sports,30.57,CST-477,Moore Ltd,OR-8792,271,733,2026-02-03,ST-01,New York
SKU-77,Pillow,Home,85.05,CST-020,"Lee, Wells and Sims",OR-2548,147,161,2026-01-02,ST-06,Dallas
SKU-33,Bike,Sports,65.82,CST-597,Peters PLC,OR-5244,543,569,2026-01-08,ST-03,Chicago
SKU-48,Tablet,Electronics,86.0,CST-563,Grant-Smith,OR-4645,24,35,2026-03-05,ST-02,Los Angeles
SKU-08,Phone,Electronics,122.86,CST-357,Rogers-Contreras,OR-6890,582,618,2026-03-05,ST-04,Houston
SKU-05,Lamp,Home,89.31,CST-580,Humphrey Ltd,OR-7174,533,640,2026-03-05,ST-05,Miami
SKU-43,Gloves,Sports,39.99,CST-043,Swanson LLC,OR-7583,482,522,2026-01-09,ST-07,Washington
SKU-40,Laptop,Electronics,79.58,CST-747,Jones-Hodges,OR-0606,80,245,2026-01-12,ST-03,Chicago
SKU-21,Coffee,Food,80.84,CST-716,Osborne-Rogers,OR-5739,32,218,2026-02-26,ST-07,Washington
SKU-82,Snacks,Food,106.43,CST-466,Taylor-Hayes,OR-5515,98,464,2026-02-07,ST-01,New York
SKU-18,Coffee,Food,35.4,CST-122,Lewis-Meyer,OR-1681,472,589,2026-02-06,ST-06,Dallas
SKU-35,Monitor,Electronics,68.87,CST-860,Howard Group,OR-2192,453,797,2026-01-20,ST-06,Dallas
SKU-80,Desk,Home,47.37,CST-101,Bennett Inc,OR-7657,441,906,2026-02-09,ST-01,New York
SKU-97,Water,Food,68.86,CST-135,"Scott, Barnes and Williams",OR-3016,553,686,2026-01-10,ST-02,Los Angeles
SKU-28,Tablet,Electronics,114.47,CST-685,"Stokes, Hernandez and Horne",OR-4017,7,14,2026-01-01,ST-02,Los Angeles
SKU-08,Phone,Electronics,32.92,CST-101,Smith-Anderson,OR-6712,139,271,2026-02-26,ST-02,Los Angeles
SKU-91,Dumbbells,Sports,68.5,CST-552,Brewer Inc,OR-5298,290,518,2026-02-08,ST-01,New York
SKU-29,T-Shirt,Clothing,97.42,CST-436,"Mueller, Chaney and Jenkins",OR-7293,46,585,2026-01-21,ST-02,Los Angeles
SKU-61,Lamp,Home,44.59,CST-518,Lawson-Miller,OR-8809,247,857,2026-01-13,ST-07,Washington
SKU-88,Shoes,Clothing,48.54,CST-303,"Wyatt, Peterson and Cannon",OR-6231,522,653,2026-02-09,ST-05,Miami
SKU-16,Pillow,Home,27.85,CST-554,Barber and Sons,OR-0281,361,460,2026-01-16,ST-02,Los Angeles
SKU-99,Shoes,Clothing,63.1,CST-967,"Cook, Mcdonald and Chang",OR-9769,613,731,2026-03-07,ST-03,Chicago
SKU-77,T-Shirt,Clothing,107.41,CST-994,"Dominguez, Pineda and Reese",OR-8002,384,784,2026-01-14,ST-06,Dallas
SKU-36,Yoga Mat,Sports,113.19,CST-177,Smith-Winters,OR-5763,43,851,2026-02-13,ST-02,Los Angeles
SKU-84,Jeans,Clothing,35.97,CST-698,Reed and Sons,OR-2659,217,427,2026-02-22,ST-04,Houston
SKU-71,Dumbbells,Sports,111.98,CST-700,Smith Inc,OR-5085,10,148,2026-02-10,ST-06,Dallas
SKU-28,Yoga Mat,Sports,66.78,CST-102,Ramos-Taylor,OR-3879,245,316,2026-02-08,ST-07,Washington
SKU-04,Jeans,Clothing,119.97,CST-847,Taylor PLC,OR-5492,491,912,2026-01-24,ST-07,Washington
SKU-60,Dumbbells,Sports,108.8,CST-474,Cortez-Pena,OR-6976,122,929,2026-01-02,ST-03,Chicago
SKU-14,Water,Food,53.37,CST-684,Silva-Powell,OR-6120,119,184,2026-02-01,ST-04,Houston
SKU-45,Phone,Electronics,99.03,CST-822,Garcia-Wise,OR-3436,608,901,2026-02-23,ST-07,Washington
SKU-67,Laptop,Electronics,45.77,CST-475,Fisher Group,OR-0582,226,584,2026-02-01,ST-04,Houston
SKU-21,Gloves,Sports,15.86,CST-421,Peters-Jimenez,OR-7670,482,950,2026-01-17,ST-07,Washington
SKU-74,Laptop,Electronics,73.56,CST-481,Carter and Sons,OR-3983,278,873,2026-01-14,ST-03,Chicago
SKU-73,Yoga Mat,Sports,112.81,CST-126,Johnson-Bruce,OR-7058,114,254,2026-01-24,ST-03,Chicago
SKU-18,Chair,Home,81.21,CST-683,Smith Inc,OR-2934,90,383,2026-03-06,ST-03,Chicago
SKU-14,Yoga Mat,Sports,82.81,CST-023,"Taylor, Contreras and Simmons",OR-2052,17,31,2026-01-27,ST-04,Houston
SKU-17,Jeans,Clothing,107.33,CST-570,"Sheppard, Arnold and Beck",OR-6166,415,449,2026-01-12,ST-03,Chicago
SKU-74,Yoga Mat,Sports,46.4,CST-728,"Medina, Chen and Suarez",OR-2661,109,540,2026-02-12,ST-04,Houston
SKU-45,Water,Food,116.73,CST-903,Orozco-Thornton,OR-2924,559,647,2026-01-14,ST-03,Chicago
SKU-68,Coffee,Food,102.3,CST-652,"Brown, Williamson and Brewer",OR-4782,170,206,2026-02-08,ST-01,New York
SKU-12,Tablet,Electronics,100.98,CST-247,Davis-Beasley,OR-1731,207,615,2026-01-09,ST-07,Washington
SKU-72,Pillow,Home,110.87,CST-329,Rose Inc,OR-0719,21,286,2026-03-04,ST-06,Dallas
SKU-16,Coffee,Food,66.43,CST-631,"Baker, David and Johnson",OR-2676,733,739,2026-03-03,ST-01,New York
SKU-10,Desk,Home,19.76,CST-458,"White, Johnson and Roberts",OR-3470,211,692,2026-02-19,ST-03,Chicago
SKU-12,Gloves,Sports,18.04,CST-694,Orozco-Hill,OR-6541,12,272,2026-02-02,ST-07,Washington
SKU-28,Desk,Home,99.87,CST-487,"Hughes, Turner and Welch",OR-3562,15,431,2026-01-15,ST-02,Los Angeles
SKU-44,Shoes,Clothing,99.45,CST-050,Mason-Johnson,OR-5658,772,896,2026-01-29,ST-05,Miami
SKU-14,Water,Food,63.77,CST-438,"Bennett, Smith and Mercado",OR-4554,67,96,2026-02-20,ST-07,Washington
SKU-94,Coffee,Food,60.65,CST-756,Moore-Tucker,OR-7376,136,360,2026-02-15,ST-07,Washington
SKU-35,Gloves,Sports,102.73,CST-106,Collins Inc,OR-3952,316,520,2026-01-13,ST-04,Houston
SKU-09,Gloves,Sports,21.24,CST-831,Henry-Reeves,OR-4878,133,281,2026-01-01,ST-06,Dallas
SKU-41,Yoga Mat,Sports,101.09,CST-335,Long Ltd,OR-7464,184,336,2026-01-08,ST-02,Los Angeles
SKU-95,Jeans,Clothing,73.45,CST-925,Walker-Jenkins,OR-3292,582,630,2026-02-16,ST-07,Washington
SKU-45,Coffee,Food,69.37,CST-405,Lane and Sons,OR-8757,474,711,2026-01-14,ST-04,Houston
SKU-12,Jacket,Clothing,104.57,CST-266,Cross LLC,OR-1946,333,541,2026-02-26,ST-03,Chicago
SKU-36,T-Shirt,Clothing,46.93,CST-532,Sexton Inc,OR-3183,473,730,2026-02-18,ST-01,New York
SKU-35,Desk,Home,92.12,CST-910,Levy Group,OR-1051,342,524,2026-02-25,ST-05,Miami
SKU-74,Laptop,Electronics,44.67,CST-522,Rogers-Todd,OR-2223,138,550,2026-02-07,ST-04,Houston
SKU-95,Water,Food,91.3,CST-203,Wang PLC,OR-9740,443,753,2026-02-28,ST-07,Washington
SKU-14,Dumbbells,Sports,101.23,CST-984,Williams Inc,OR-8817,17,98,2026-02-15,ST-05,Miami
SKU-00,Gloves,Sports,36.58,CST-698,Sanders Inc,OR-3328,496,938,2026-01-28,ST-04,Houston
SKU-40,Dumbbells,Sports,124.54,CST-524,Miller-Jordan,OR-2843,674,694,2026-01-19,ST-01,New York
SKU-73,Laptop,Electronics,121.4,CST-333,Mitchell Group,OR-6987,799,889,2026-01-11,ST-01,New York
SKU-77,Desk,Home,71.24,CST-741,Rodriguez LLC,OR-9210,492,667,2026-01-29,ST-02,Los Angeles
SKU-01,T-Shirt,Clothing,45.93,CST-336,King-Larson,OR-3371,454,956,2026-02-06,ST-01,New York
SKU-52,Snacks,Food,84.63,CST-733,Johnson Inc,OR-9465,534,599,2026-02-19,ST-07,Washington
SKU-87,Tea,Food,83.63,CST-454,George Ltd,OR-2576,273,626,2026-02-07,ST-04,Houston
SKU-37,Desk,Home,77.18,CST-924,Allen LLC,OR-3936,273,277,2026-03-06,ST-02,Los Angeles
SKU-55,Yoga Mat,Sports,22.96,CST-022,Christian-Lin,OR-3213,234,288,2026-02-16,ST-07,Washington
SKU-10,Water,Food,16.1,CST-049,Nash-Rubio,OR-1120,368,507,2026-02-14,ST-06,Dallas
SKU-75,Tea,Food,33.39,CST-986,"Leon, Benson and Adkins",OR-9702,0,98,2026-03-01,ST-06,Dallas
SKU-52,Lamp,Home,62.18,CST-152,Flores-Fernandez,OR-6842,557,720,2026-01-17,ST-05,Miami
SKU-75,Coffee,Food,68.97,CST-004,Kim and Sons,OR-9304,257,980,2026-03-04,ST-06,Dallas
SKU-65,Bike,Sports,21.98,CST-788,Dawson Inc,OR-3480,316,850,2026-01-20,ST-06,Dallas
SKU-07,Water,Food,56.13,CST-279,Cameron Inc,OR-2774,14,441,2026-03-03,ST-01,New York
SKU-33,Tablet,Electronics,32.77,CST-879,Doyle-White,OR-3981,182,349,2026-02-25,ST-01,New York
SKU-44,Coffee,Food,87.43,CST-650,Casey-Hanson,OR-2537,67,182,2026-01-25,ST-02,Los Angeles
SKU-59,Lamp,Home,59.33,CST-051,Leonard-Jordan,OR-3690,2,8,2026-01-26,ST-01,New York
SKU-82,Laptop,Electronics,30.94,CST-273,Morrison-Flores,OR-6220,713,843,2026-02-05,ST-03,Chicago
SKU-31,Bike,Sports,120.64,CST-623,Jordan PLC,OR-9332,311,790,2026-01-20,ST-01,New York
SKU-69,Desk,Home,113.17,CST-466,Stanley Ltd,OR-8516,218,279,2026-02-11,ST-01,New York
SKU-05,Pillow,Home,94.83,CST-254,Castro Inc,OR-0805,19,86,2026-02-20,ST-03,Chicago
SKU-77,Snacks,Food,15.66,CST-006,Jones Inc,OR-8010,79,385,2026-02-09,ST-06,Dallas
SKU-80,Jeans,Clothing,42.57,CST-939,Martinez and Sons,OR-9450,64,108,2026-02-05,ST-06,Dallas
SKU-96,Tablet,Electronics,40.45,CST-900,Kaufman LLC,OR-7789,199,374,2026-03-07,ST-04,Houston
SKU-12,Dumbbells,Sports,87.8,CST-121,"Knox, Neal and Mason",OR-0755,543,562,2026-01-21,ST-05,Miami
SKU-11,Laptop,Electronics,39.23,CST-907,"Campbell, Landry and Horn",OR-8420,12,892,2026-03-07,ST-02,Los Angeles
SKU-98,Desk,Home,48.26,CST-645,"Meza, Johnson and Bird",OR-9096,39,807,2026-01-25,ST-02,Los Angeles
SKU-82,Jacket,Clothing,122.87,CST-414,Norris-Hart,OR-8605,892,968,2026-02-08,ST-05,Miami
SKU-58,Shoes,Clothing,101.82,CST-478,"Perkins, King and Jones",OR-7111,794,829,2026-02-19,ST-05,Miami
SKU-95,Water,Food,81.72,CST-899,Miller PLC,OR-9382,324,564,2026-01-05,ST-05,Miami
SKU-96,Lamp,Home,44.63,CST-878,Ashley-Porter,OR-3326,97,189,2026-03-06,ST-07,Washington
SKU-03,Coffee,Food,20.57,CST-234,"Cox, Herrera and Morgan",OR-9209,253,757,2026-01-29,ST-03,Chicago
SKU-16,Jacket,Clothing,34.0,CST-788,"Cannon, Dudley and Harris",OR-5361,45,879,2026-02-25,ST-02,Los Angeles
SKU-85,Lamp,Home,70.1,CST-101,Anderson-Watson,OR-8279,174,860,2026-01-22,ST-04,Houston
SKU-27,Shoes,Clothing,63.32,CST-214,Smith-Rodriguez,OR-9813,543,683,2026-01-28,ST-03,Chicago
SKU-08,Desk,Home,94.05,CST-598,Phillips Ltd,OR-2991,29,246,2026-02-17,ST-05,Miami
SKU-98,Desk,Home,16.32,CST-366,Higgins Group,OR-7677,189,941,2026-03-02,ST-03,Chicago
SKU-15,Snacks,Food,97.46,CST-676,Mack-Chase,OR-4243,1,56,2026-02-24,ST-01,New York
SKU-95,Desk,Home,64.69,CST-732,Parker-White,OR-5427,425,982,2026-01-30,ST-01,New York
SKU-73,Tea,Food,111.59,CST-601,"Garcia, Davis and Navarro",OR-6135,55,75,2026-01-16,ST-02,Los Angeles
SKU-49,Laptop,Electronics,90.48,CST-501,Gonzales Group,OR-3761,156,955,2026-01-07,ST-01,New York
SKU-17,Dumbbells,Sports,97.0,CST-442,Martinez-Lewis,OR-7363,228,939,2026-01-07,ST-06,Dallas
SKU-77,Shoes,Clothing,56.7,CST-548,Stephens Ltd,OR-3621,175,962,2026-01-27,ST-01,New York
SKU-93,Monitor,Electronics,16.61,CST-780,"Burch, Davis and Thompson",OR-2306,233,518,2026-03-10,ST-03,Chicago
SKU-55,Coffee,Food,27.74,CST-268,Mayo-Williams,OR-6316,488,728,2026-03-02,ST-05,Miami
SKU-71,Tablet,Electronics,118.77,CST-530,Campbell Inc,OR-7534,558,631,2026-03-07,ST-07,Washington
SKU-97,Bike,Sports,90.18,CST-707,Price Group,OR-9838,43,115,2026-02-13,ST-05,Miami
SKU-15,Monitor,Electronics,92.77,CST-681,Lewis-Hall,OR-9402,204,325,2026-02-19,ST-05,Miami
SKU-61,Jeans,Clothing,35.94,CST-435,Rodriguez Ltd,OR-1548,490,937,2026-02-23,ST-03,Chicago
SKU-51,Pillow,Home,78.39,CST-525,"Garcia, Chung and Miller",OR-0130,308,619,2026-01-18,ST-06,Dallas
SKU-38,Tablet,Electronics,55.71,CST-544,Webb Ltd,OR-2484,186,672,2026-02-12,ST-02,Los Angeles
SKU-72,Lamp,Home,116.93,CST-733,"Baker, Bowen and Lewis",OR-4441,178,273,2026-01-04,ST-04,Houston
SKU-86,Desk,Home,76.94,CST-715,Stevens Ltd,OR-9786,122,164,2026-02-17,ST-01,New York
SKU-09,Jeans,Clothing,124.53,CST-688,"Hicks, Horne and Watkins",OR-8299,7,920,2026-02-25,ST-07,Washington
SKU-86,Jeans,Clothing,73.98,CST-958,Baker-Perry,OR-8714,87,136,2026-02-19,ST-06,Dallas
SKU-56,Coffee,Food,24.48,CST-299,"Reed, Thomas and Coleman",OR-5455,6,9,2026-01-30,ST-01,New York
SKU-20,Chair,Home,67.27,CST-910,Cardenas Ltd,OR-0082,79,747,2026-01-21,ST-07,Washington
SKU-49,Shoes,Clothing,58.86,CST-221,Doyle-Strong,OR-0719,1,812,2026-01-08,ST-03,Chicago
SKU-21,Water,Food,95.82,CST-717,Smith-Mckinney,OR-4799,15,16,2026-03-10,ST-02,Los Angeles
SKU-68,Pillow,Home,120.28,CST-507,Gonzalez-Harrison,OR-0746,21,382,2026-01-22,ST-07,Washington
SKU-46,Coffee,Food,108.93,CST-273,Morales and Sons,OR-4646,175,282,2026-01-13,ST-03,Chicago
SKU-48,Shoes,Clothing,122.52,CST-282,Chen-Miller,OR-2019,684,738,2026-01-21,ST-07,Washington
SKU-26,Water,Food,124.16,CST-201,Green Inc,OR-6077,836,938,2026-02-08,ST-02,Los Angeles
SKU-62,Jacket,Clothing,46.18,CST-837,Collins-Meza,OR-4639,75,122,2026-02-06,ST-03,Chicago
SKU-98,Pillow,Home,17.67,CST-902,Little-Blankenship,OR-6763,691,847,2026-01-26,ST-04,Houston
SKU-25,T-Shirt,Clothing,116.39,CST-866,Parker Ltd,OR-0410,129,454,2026-02-13,ST-02,Los Angeles
SKU-31,Lamp,Home,113.38,CST-669,"Young, Hicks and Cox",OR-8208,327,745,2026-01-31,ST-01,New York
SKU-10,Snacks,Food,67.69,CST-596,Russell Group,OR-5731,326,562,2026-01-13,ST-03,Chicago
SKU-38,Dumbbells,Sports,46.46,CST-770,Hinton-Stewart,OR-3909,17,538,2026-01-26,ST-04,Houston
SKU-23,Monitor,Electronics,98.14,CST-170,"Brooks, Baird and Rice",OR-5903,91,105,2026-02-09,ST-03,Chicago
SKU-67,T-Shirt,Clothing,31.33,CST-222,Simon-Hernandez,OR-9704,85,210,2026-02-13,ST-07,Washington
SKU-07,T-Shirt,Clothing,25.62,CST-087,"Hernandez, Davis and Larson",OR-1990,309,601,2026-02-15,ST-07,Washington
SKU-05,Pillow,Home,54.67,CST-923,Rodriguez-Henderson,OR-8146,114,625,2026-02-27,ST-07,Washington
SKU-53,Yoga Mat,Sports,80.76,CST-474,Wright-Johnson,OR-5975,254,302,2026-02-22,ST-02,Los Angeles
SKU-05,Bike,Sports,105.5,CST-708,"Nelson, Duncan and Johnson",OR-8717,231,442,2026-01-13,ST-03,Chicago
SKU-52,Lamp,Home,85.98,CST-972,Vega-Evans,OR-4784,266,330,2026-01-19,ST-07,Washington
SKU-90,Lamp,Home,123.54,CST-074,Roberts PLC,OR-7417,293,551,2026-01-22,ST-05,Miami
SKU-16,Bike,Sports,115.8,CST-271,Garcia LLC,OR-8528,172,939,2026-02-10,ST-04,Houston
SKU-69,Desk,Home,33.14,CST-325,"Padilla, Mendoza and Fowler",OR-8799,284,539,2026-02-06,ST-01,New York
SKU-25,Laptop,Electronics,118.18,CST-348,Edwards-Lang,OR-4785,235,303,2026-01-24,ST-04,Houston
SKU-69,Shoes,Clothing,16.41,CST-156,Wall and Sons,OR-1762,526,622,2026-03-01,ST-03,Chicago
SKU-88,Yoga Mat,Sports,23.13,CST-301,"Buck, Sims and Mitchell",OR-6934,79,127,2026-03-04,ST-06,Dallas
SKU-05,Snacks,Food,48.01,CST-620,Little LLC,OR-9642,123,199,2026-03-04,ST-01,New York
SKU-11,Chair,Home,21.32,CST-114,Armstrong Group,OR-5227,47,193,2026-03-10,ST-02,Los Angeles
SKU-63,Snacks,Food,35.97,CST-642,Scott-Christensen,OR-4652,89,401,2026-01-22,ST-02,Los Angeles
SKU-30,Monitor,Electronics,87.45,CST-473,Hall-Cox,OR-5413,453,939,2026-03-03,ST-03,Chicago
SKU-17,Desk,Home,123.78,CST-365,Lin-Hendricks,OR-9328,2,3,2026-02-28,ST-06,Dallas
SKU-00,Yoga Mat,Sports,100.56,CST-246,Allen-Ellis,OR-9907,269,918,2026-03-02,ST-02,Los Angeles
SKU-77,Gloves,Sports,56.31,CST-843,"Mathis, Turner and Trujillo",OR-7327,482,861,2026-01-09,ST-04,Houston
SKU-93,Jacket,Clothing,15.57,CST-155,Oneal-Lane,OR-5587,240,392,2026-01-24,ST-02,Los Angeles
SKU-96,Phone,Electronics,84.19,CST-991,"Johnson, Gonzales and Romero",OR-7379,597,761,2026-01-09,ST-05,Miami
SKU-68,Chair,Home,42.83,CST-522,Burns-Davis,OR-5611,218,388,2026-02-22,ST-03,Chicago
SKU-16,Jeans,Clothing,113.93,CST-173,"Miller, Roberts and Swanson",OR-3037,25,479,2026-01-27,ST-01,New York
SKU-95,Dumbbells,Sports,73.02,CST-809,Hughes-Henderson,OR-4074,60,98,2026-02-20,ST-05,Miami
